time_hr,vol_base_m3,vol_top_m3,vol_total_m3,cum_entrained_m3,cum_stripped_m3,cum_base_loss_m3,max_ppm_z,p95_ppm_z,area_danger_km2,area_lethal_km2,pop_danger,pop_lethal,expected_fatalities,front_danger_m,front_lethal_m,front_base_m,front_top_m,centroid_base_x,centroid_base_y,centroid_top_x,centroid_top_y,centroid_total_x,centroid_total_y,mean_exposure_min,max_exposure_min,mean_Pdeath,max_Pdeath,wind_u_mps,wind_v_mps,wind_mag_mps,K_base_m2ps,K_top_m2ps,entrain_rate_1ps,strip_coeff_1ps_per_mps,base_background_loss_1ps,S1,z_human_m,h_cap_m,released_volume_STP_m3,eruption_radius_m,Ri_source
3.6666666666666665,129050615808.0,35796287488.0,164846895104.0,70080237920.0,34283955456.0,4654465024.0,1000000.0,420.0,89.0,87.5,14523.046875,14175.720703125,14337.5703125,12522.479786368194,12502.499750049987,5590.169943749474,17257.244855422316,736128.009200887,9777727.410270633,736055.7042408846,9780641.495502185,736112.3200837934,9778360.191788774,0.14748002588748932,280.0,0.0007837234297767282,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
3.8333333333333335,126218207232.0,35931443200.0,162149679104.0,72381285024.0,36449858816.0,4807303168.0,1000000.0,420.0,91.1875,89.5,14600.666015625,14222.998046875,14403.0322265625,12789.155562428663,12759.800155174846,5640.257086339238,17750.0,736131.4743521777,9777727.794851858,736060.3010399287,9780750.307726579,736115.6882370521,9778397.576671269,0.15568548440933228,290.0,0.00080372259253636,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
4.0,123459117056.0,36010123264.0,159469256704.0,74631951808.0,38621844736.0,4956774400.0,1000000.0,420.0,94.25,92.6875,14587.5947265625,14097.98046875,14292.169921875,13259.430606176118,13059.957886608976,5640.257086339238,18043.350575766133,736134.82637395,9777728.17652369,736064.7098277219,9780857.180260127,736118.9871355032,9778434.74845073,0.16834478080272675,305.0,0.000830497476272285,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
4.166666666666667,120770338816.0,36036866048.0,156807200768.0,76833529920.0,40796677376.0,5103001600.0,1000000.0,420.0,96.25,94.625,14356.509765625,13887.5517578125,14266.8818359375,13509.256086106296,13308.831654206164,5640.257086339238,18527.007313648905,736138.0764890022,9777728.553547693,736068.9704805297,9780962.117268413,736122.1948315181,9778471.679501053,0.17702023684978485,315.0,0.000849614036269486,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
4.333333333333333,118149103616.0,36015898624.0,154165018624.0,78987259584.0,42971378944.0,5246058496.0,1000000.0,420.0,99.3125,97.5,14410.2119140625,13842.45703125,14051.1640625,13806.701271484077,13786.315678962237,5640.257086339238,19014.796869806418,736141.2683505533,9777728.900512079,736073.0668944373,9781065.158965012,736125.3229048004,9778508.322990794,0.19036495685577393,330.0,0.0008755553863011301,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
4.5,115592962048.0,35951144960.0,151544086528.0,81094334400.0,45143205120.0,5385977856.0,1000000.0,420.0,101.125,99.4375,14183.451171875,13693.8125,13910.0166015625,14055.692796870597,14035.668847618199,5798.706752371601,19501.602498256394,736144.3480218773,9777729.260131324,736077.0276381366,9781166.313556043,736128.3869718874,9778544.633302836,0.1995244026184082,340.0,0.0008929975447244942,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
4.666666666666667,113099538432.0,35846266880.0,148945813504.0,83155904480.0,47309636864.0,5522907136.0,1000000.0,420.0,104.875,102.5,13876.99609375,13499.58203125,13691.57421875,14534.441853748633,14508.618128546908,5798.706752371601,19789.5174271633,736147.3696329838,9777729.598439408,736080.8611380093,9781265.601749405,736131.3569586505,9778580.600382965,0.21364405751228333,355.0,0.0009196140454150736,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
4.833333333333333,110666670080.0,35704668160.0,146371362816.0,85173079648.0,49468400896.0,5656887296.0,1000000.0,420.0,107.0625,104.3125,13787.03515625,13475.4609375,13569.44140625,14783.85944197252,14758.472143145442,5798.706752371601,20274.6763229404,736150.3424047217,9777729.912720956,736084.5810947726,9781363.039561378,736134.2848753493,9778616.160290949,0.22329309582710266,365.0,0.0009370182524435222,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.0,108292374528.0,35529519104.0,143821897728.0,87146932256.0,51617395968.0,5788008448.0,1000000.0,420.0,110.125,107.75,13587.89453125,13397.33203125,13476.5712890625,15258.19451966713,15051.99322349037,5836.308764964376,20348.525745124633,736153.2273930509,9777730.23382419,736088.2071684039,9781458.6376181,736137.1681314893,9778651.290194158,0.2381177544593811,380.0,0.0009671292500570416,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.166666666666667,105974734848.0,35322626048.0,141297352704.0,89078499616.0,53754680576.0,5916286976.0,1000000.0,420.0,112.0,109.625,13518.37109375,13313.87890625,13454.3466796875,15508.062419270822,15301.143748099355,5836.308764964376,19366.530406864313,736156.0435420853,9777730.551457722,736091.757348596,9781552.032479007,736139.9728857107,9778685.875256933,0.24821440875530243,390.0,0.0009860872523859143,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
