time_min,time_hr,vol_base_geom_m3,mass_base_kg,mass_top_kg,cum_entrained_kg,cum_stripped_kg,cum_base_loss_kg,max_ppm_z,p95_ppm_z,area_danger_km2,area_lethal_km2,pop_danger,pop_lethal,expected_fatalities,max_flow_speed_mps,mean_exposure_min,max_exposure_min,max_Pdeath
1035.0,17.25,2975370496.0,114645016.0,20349960.0,5196937574.971924,5176619735.78125,173228076.4137755,11045.6513671875,420.1861877441406,0.0,0.0,0.0,0.0,8.532506399205886e-07,4.25811243057251,17.749032974243164,774.0,1.587880382736273e-10
1040.0,17.333333333333332,2975385856.0,112533176.0,19975040.0,5198982140.140625,5179039355.78125,173296227.3367818,10796.90625,420.1861877441406,0.0,0.0,0.0,0.0,8.524159511580365e-07,4.218629360198975,17.749032974243164,774.0,1.3234885409829644e-10
1045.0,17.416666666666668,2975401216.0,110459576.0,19607028.0,5200989036.495361,5181414277.78125,173363122.65536895,10553.93359375,420.1861877441406,0.0,0.0,0.0,0.0,8.517078526892874e-07,4.179598331451416,17.749032974243164,774.0,1.1069611893788078e-10
1050.0,17.5,2975415808.0,108423888.0,19245782.0,5202958949.679321,5183745507.78125,173428785.22433493,10434.7744140625,420.1861877441406,0.0,0.0,0.0,0.0,8.513943043908512e-07,4.14092493057251,17.749032974243164,774.0,1.0138279105120773e-10
1055.0,17.583333333333332,2975429120.0,106425560.0,18891176.0,5204892557.187134,5186033829.78125,173493237.62627816,10200.923828125,420.1861877441406,0.0,0.0,0.0,0.0,8.508372388860153e-07,4.102604389190674,17.749032974243164,774.0,8.527706318872674e-11
1060.0,17.666666666666668,2975442432.0,104464032.0,18543094.0,5206790525.922485,5188279969.78125,173556502.09107655,9972.845703125,420.1861877441406,0.0,0.0,0.0,0.0,8.503608341925428e-07,4.064626216888428,17.749032974243164,774.0,7.198902585159317e-11
1065.0,17.75,2975455744.0,102539784.0,18201420.0,5208653522.355347,5190484717.78125,173618600.8336466,9860.5751953125,420.1861877441406,0.0,0.0,0.0,0.0,8.501485808665166e-07,4.0270185470581055,17.749032974243164,774.0,6.621392323324926e-11
1070.0,17.833333333333332,2975468288.0,100651272.0,17866040.0,5210482206.940186,5192648841.78125,173679555.86890444,9640.130859375,420.1861877441406,0.0,0.0,0.0,0.0,8.497693215758773e-07,3.9898033142089844,17.749032974243164,774.0,5.616185294599063e-11
1075.0,17.916666666666668,2975480064.0,98797064.0,17536842.0,5212277207.752197,5194772963.78125,173739388.13232797,9424.7138671875,420.1861877441406,0.0,0.0,0.0,0.0,8.494420740134956e-07,3.952808141708374,17.749032974243164,774.0,4.778666351512584e-11
1080.0,18.0,2975491840.0,96976776.0,17213716.0,5214039138.258423,5196858015.78125,173798118.07262492,9318.9599609375,420.1861877441406,0.0,0.0,0.0,0.0,8.492954748362536e-07,3.916229486465454,17.749032974243164,774.0,4.4135028964831235e-11
1085.0,18.083333333333332,2975506176.0,95189496.0,16896540.0,5215768601.749756,5198904601.78125,173855765.79871178,9111.734375,420.1861877441406,0.0,0.0,0.0,0.0,8.490317782161583e-07,3.8799383640289307,17.749032974243164,774.0,3.775330048583214e-11
1090.0,18.166666666666668,2975522560.0,93434792.0,16585201.0,5217466187.733154,5200913566.78125,173912350.96068364,8909.5361328125,420.1861877441406,0.0,0.0,0.0,0.0,8.488024150210549e-07,3.8440661430358887,17.749032974243164,774.0,3.2400138127997025e-11
1095.0,18.25,2975537920.0,91712312.0,16279589.0,5219132478.98291,5202885532.78125,173967892.98395285,8810.298828125,420.1861877441406,0.0,0.0,0.0,0.0,8.486990168421471e-07,3.8084912300109863,17.749032974243164,774.0,3.005201643091482e-11
1100.0,18.333333333333332,2975552000.0,90022448.0,15979603.0,5220768057.258911,5204821147.78125,174022411.26032808,8614.9892578125,420.1861877441406,0.0,0.0,0.0,0.0,8.485121156809328e-07,3.7732205390930176,17.749032974243164,774.0,2.5906499168115715e-11
1105.0,18.416666666666668,2975566592.0,88364968.0,15685159.0,5222373511.873779,5206721082.78125,174075925.43302554,8424.5205078125,420.1861877441406,0.0,0.0,0.0,0.0,8.483484634780325e-07,3.738245725631714,17.749032974243164,774.0,2.240480023729674e-11
1110.0,18.5,2975581952.0,86737840.0,15396162.0,5223949407.359497,5208586028.78125,174128454.31960332,8331.0546875,420.1861877441406,0.0,0.0,0.0,0.0,8.482742259730003e-07,3.703594207763672,17.749032974243164,774.0,2.0860313476589454e-11
1115.0,18.583333333333332,2975596544.0,85140064.0,15112501.0,5225496279.038818,5210416546.78125,174180015.76368997,8147.4755859375,420.1861877441406,0.0,0.0,0.0,0.0,8.481392796966247e-07,3.6692748069763184,17.749032974243164,774.0,1.8124002298947062e-11
1120.0,18.666666666666668,2975610880.0,83571232.0,14834069.0,5227014651.803589,5212213388.78125,174230627.2612501,7968.17822265625,420.1861877441406,0.0,0.0,0.0,0.0,8.480202495775302e-07,3.635274648666382,17.749032974243164,774.0,1.5791756791116995e-11
